Format Version,1.23,Take Name,Take 2024-02-05 01.13.09 PM_005,Take Notes,,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2024-02-22 11.23.55.747 AM,Capture Start Frame,410081,Total Frames in Take,484,Total Exported Frames,484,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,ROSbot_Coco:Marker1,ROSbot_Coco:Marker1,ROSbot_Coco:Marker1,ROSbot_Coco:Marker2,ROSbot_Coco:Marker2,ROSbot_Coco:Marker2,ROSbot_Coco:Marker4,ROSbot_Coco:Marker4,ROSbot_Coco:Marker4,Unlabeled 4023,Unlabeled 4023,Unlabeled 4023,Unlabeled 4024,Unlabeled 4024,Unlabeled 4024,Unlabeled 4025,Unlabeled 4025,Unlabeled 4025,Unlabeled 4026,Unlabeled 4026,Unlabeled 4026,Unlabeled 4027,Unlabeled 4027,Unlabeled 4027,Unlabeled 4028,Unlabeled 4028,Unlabeled 4028,Unlabeled 4029,Unlabeled 4029,Unlabeled 4029
,ID,"DA0F0","DA0F0","DA0F0","DA0C0","DA0C0","DA0C0","D9B10","D9B10","D9B10","D9AF0","D9AF0","D9AF0","D9B40","D9B40","D9B40","D9B60","D9B60","D9B60","D9B70","D9B70","D9B70","D9B80","D9B80","D9B80","DA070","DA070","DA070","DA120","DA120","DA120"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
39,0.650000,4.102029,1.220523,2.185643,4.200613,1.203266,2.305895,4.240679,1.223015,2.091504,4.291533,1.202648,2.264997,4.014800,1.258209,2.055748,0.310284,-0.000680,0.010728,0.010179,-0.000187,0.010170,0.009784,-0.000607,0.410394,4.120668,1.227560,2.100551,4.081581,1.225506,2.140913
40,0.666667,4.102706,1.220988,2.186125,4.201598,1.203373,2.306069,4.241051,1.223530,2.091618,4.292316,1.202755,2.264954,4.015129,1.258731,2.056235,0.310203,-0.000399,0.011163,0.010188,-0.000259,0.010136,0.009782,-0.000600,0.410440,4.121104,1.228219,2.101012,4.082063,1.226043,2.141445
41,0.683333,4.103330,1.221418,2.186452,4.202472,1.203526,2.306164,4.241406,1.223932,2.091697,4.292980,1.202875,2.264896,4.015495,1.259307,2.056726,0.310187,-0.000391,0.011179,0.010167,-0.000250,0.010140,0.009780,-0.000589,0.410443,4.121542,1.228789,2.101335,4.082552,1.226540,2.141811
42,0.700000,4.103796,1.221708,2.186632,4.203146,1.203680,2.306174,4.241785,1.224285,2.091754,4.293628,1.203110,2.264806,4.015800,1.259898,2.057219,0.310169,-0.000428,0.011130,0.010202,-0.000223,0.010141,0.010052,-0.000279,0.410423,4.122007,1.229196,2.101477,4.083121,1.226949,2.142008
43,0.716667,4.104211,1.221920,2.186698,4.203733,1.203859,2.306210,4.242203,1.224683,2.091785,4.294213,1.203396,2.264713,4.016037,1.260444,2.057629,0.310180,-0.000419,0.011143,0.010180,-0.000222,0.010142,0.009818,-0.000578,0.410410,4.122450,1.229510,2.101557,4.083622,1.227258,2.142097
44,0.733333,4.104671,1.222082,2.186759,4.204271,1.203999,2.306220,4.242650,1.225064,2.091775,4.294707,1.203637,2.264663,4.016238,1.260996,2.058070,0.310309,-0.000728,0.010671,0.010147,-0.000238,0.010125,0.010066,-0.000242,0.410432,4.122877,1.229768,2.101581,4.084055,1.227477,2.142140
45,0.750000,4.105140,1.222225,2.186750,4.204787,1.204097,2.306188,4.243063,1.225526,2.091643,4.295204,1.203893,2.264650,4.016460,1.261524,2.058480,0.310151,-0.000422,0.011158,0.010138,-0.000257,0.010095,0.010008,-0.000291,0.410393,4.123295,1.230003,2.101589,4.084449,1.227614,2.142178
46,0.766667,4.105617,1.222325,2.186764,4.205303,1.204154,2.306199,4.243523,1.225899,2.091614,4.295630,1.204095,2.264633,4.016643,1.262031,2.058850,0.310220,-0.000787,0.010632,0.010173,-0.000239,0.010116,0.009732,-0.000647,0.410359,4.123678,1.230157,2.101639,4.084884,1.227698,2.142207
47,0.783333,4.106086,1.222380,2.186780,4.205759,1.204202,2.306200,4.243949,1.226146,2.091609,4.296065,1.204201,2.264621,4.016840,1.262480,2.059238,0.310255,-0.000769,0.010636,0.010189,-0.000231,0.010116,0.009767,-0.000626,0.410418,4.124090,1.230300,2.101681,4.085285,1.227752,2.142266
48,0.800000,4.106526,1.222405,2.186812,4.206191,1.204181,2.306199,4.244379,1.226289,2.091611,4.296478,1.204248,2.264590,4.017055,1.262902,2.059615,0.310181,-0.000416,0.011126,0.010196,-0.000220,0.010131,0.010015,-0.000283,0.410423,4.124419,1.230465,2.101594,4.085663,1.227797,2.142324
