Format Version,1.23,Take Name,BotSide_a_003,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2024-03-12 02.54.35.066 PM,Capture Start Frame,2380123,Total Frames in Take,1178,Total Exported Frames,12501,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ballie - MSD,ballie - MSD,ballie - MSD,ballie - MSD,ballie - MSD,ballie - MSD,ballie - MSD
,ID,"640D5FDADAFA11EE855F4FEF7B9C0597","640D5FDADAFA11EE855F4FEF7B9C0597","640D5FDADAFA11EE855F4FEF7B9C0597","640D5FDADAFA11EE855F4FEF7B9C0597","640D5FDADAFA11EE855F4FEF7B9C0597","640D5FDADAFA11EE855F4FEF7B9C0597","640D5FDADAFA11EE855F4FEF7B9C0597"
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error
Frame,Time (Seconds),X,Y,Z,X,Y,Z,
220,0.611111,138.706619,-50.531342,-177.572693,2.887131,0.102825,0.089543,0.001043
221,0.613889,,,,,,,
222,0.616667,137.948441,-50.208153,-178.039047,2.887212,0.102969,0.089744,0.000753
223,0.619444,,,,,,,
224,0.622222,,,,,,,
225,0.625000,137.583725,-50.287956,-178.146072,2.886760,0.103071,0.089714,0.000824
226,0.627778,,,,,,,
227,0.630556,137.406448,-50.105621,-178.341385,2.886789,0.102980,0.089283,0.000807
228,0.633333,,,,,,,
229,0.636111,,,,,,,
230,0.638889,137.264755,-50.909508,-178.062653,2.885446,0.103091,0.089692,0.000853
231,0.641667,137.155411,-50.938087,-178.116302,2.885321,0.103065,0.089598,0.000873
232,0.644444,,,,,,,
233,0.647222,136.771515,-50.071522,-178.542343,2.886381,0.103049,0.088952,0.000847
234,0.650000,,,,,,,
235,0.652778,,,,,,,
236,0.655556,136.527115,-49.897655,-178.684036,2.886650,0.102986,0.088525,0.000857
237,0.658333,,,,,,,
238,0.661111,136.094772,-49.783520,-178.888535,2.886742,0.102857,0.088434,0.000887
239,0.663889,,,,,,,
240,0.666667,136.076447,-49.863316,-178.806915,2.886725,0.102882,0.088093,0.000905
241,0.669444,,,,,,,
242,0.672222,136.355072,-50.990311,-178.036636,2.885475,0.101983,0.087939,0.000856
243,0.675000,,,,,,,
244,0.677778,136.303207,-51.041798,-177.899658,2.885603,0.102031,0.087776,0.000782
245,0.680556,,,,,,,
246,0.683333,,,,,,,
247,0.686111,136.512909,-50.562561,-177.970612,2.886697,0.102805,0.086961,0.000726
248,0.688889,,,,,,,
249,0.691667,,,,,,,
250,0.694444,136.415634,-51.390533,-177.531418,2.886409,0.102317,0.087106,0.000728
251,0.697222,136.198517,-51.354763,-177.769348,2.886682,0.102207,0.087054,0.000790
252,0.700000,,,,,,,
253,0.702778,136.426514,-51.400127,-177.244781,2.887213,0.102466,0.086850,0.000844
254,0.705556,136.489624,-51.605572,-177.055634,2.887333,0.102537,0.086944,0.000879
255,0.708333,136.479645,-51.661911,-177.009003,2.887716,0.102494,0.086933,0.000860
256,0.711111,136.559662,-51.757732,-176.851044,2.887984,0.102574,0.086905,0.000891
