Format Version,1.23,Take Name,TopSide_a_004,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2024-03-12 02.48.08.863 PM,Capture Start Frame,2241092,Total Frames in Take,1484,Total Exported Frames,12501,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ballie - MSD,ballie - MSD,ballie - MSD,ballie - MSD,ballie - MSD,ballie - MSD,ballie - MSD
,ID,"640D5FDADAFA11EE855F4FEF7B9C0597","640D5FDADAFA11EE855F4FEF7B9C0597","640D5FDADAFA11EE855F4FEF7B9C0597","640D5FDADAFA11EE855F4FEF7B9C0597","640D5FDADAFA11EE855F4FEF7B9C0597","640D5FDADAFA11EE855F4FEF7B9C0597","640D5FDADAFA11EE855F4FEF7B9C0597"
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error
Frame,Time (Seconds),X,Y,Z,X,Y,Z,
264,0.733333,-119.222168,7.527385,16.734188,2.761324,0.107385,0.148193,0.001192
265,0.736111,-119.251373,7.521786,16.738937,2.761312,0.107399,0.148212,0.001197
266,0.738889,-119.248955,7.503648,16.727892,2.761363,0.107437,0.148197,0.001189
267,0.741667,-119.021332,7.441131,16.454340,2.761822,0.107816,0.148357,0.001252
268,0.744444,-119.022743,7.450135,16.467405,2.761800,0.107807,0.148295,0.001252
269,0.747222,-118.988304,7.481730,16.484236,2.761751,0.107812,0.148266,0.001236
270,0.750000,-119.001472,7.458121,16.457203,2.761813,0.107819,0.148260,0.001251
271,0.752778,-119.047768,7.451724,16.461153,2.761813,0.107793,0.148277,0.001257
272,0.755556,-119.045624,7.473239,16.479553,2.761790,0.107787,0.148246,0.001248
273,0.758333,-119.084145,7.551355,16.477209,2.761738,0.107743,0.148392,0.001076
274,0.761111,-119.199532,7.471089,16.942156,2.761438,0.107479,0.147611,0.001264
275,0.763889,-119.053764,7.503222,16.504095,2.761734,0.107842,0.148224,0.001252
276,0.766667,-119.090782,7.538849,16.470789,2.761764,0.107749,0.148343,0.001069
277,0.769444,,,,,,,
278,0.772222,-119.117302,7.515259,16.450184,2.761827,0.107758,0.148361,0.001093
279,0.775000,,,,,,,
280,0.777778,-119.121071,7.516785,16.427902,2.761826,0.107770,0.148350,0.001101
281,0.780556,-118.860146,7.377292,16.364002,2.762067,0.108073,0.148271,0.000894
282,0.783333,-119.368294,7.625143,16.685432,2.761372,0.107335,0.148269,0.001042
283,0.786111,-119.132820,7.518505,16.439297,2.761829,0.107769,0.148292,0.001096
284,0.788889,-118.775337,7.119164,16.793911,2.761856,0.108117,0.147440,0.001127
285,0.791667,,,,,,,
286,0.794444,-118.789215,7.113101,16.796124,2.761845,0.108094,0.147343,0.001125
287,0.797222,-118.632202,6.963835,16.882832,2.761858,0.108237,0.147083,0.001129
288,0.800000,-118.801086,7.152389,16.765694,2.761851,0.108129,0.147412,0.001120
289,0.802778,,,,,,,
290,0.805556,-119.214195,7.498448,16.734776,2.761683,0.107653,0.147775,0.001155
291,0.808333,-119.183617,7.439144,16.820700,2.761682,0.107649,0.147663,0.001139
292,0.811111,-119.260880,7.446211,16.779644,2.761725,0.107624,0.147725,0.001150
293,0.813889,-119.300446,7.467296,16.765968,2.761711,0.107600,0.147761,0.001146
294,0.816667,-119.265579,7.447893,16.788673,2.761720,0.107622,0.147719,0.001141
295,0.819444,,,,,,,
296,0.822222,-119.244461,7.402317,16.841137,2.761730,0.107630,0.147585,0.001138
297,0.825000,-119.147896,7.340195,16.886326,2.761730,0.107673,0.147458,0.001122
298,0.827778,-119.180672,7.335365,16.916887,2.761719,0.107656,0.147425,0.001128
299,0.830556,-118.954330,7.112838,17.007450,2.761821,0.107883,0.147061,0.001111
300,0.833333,-119.162201,7.327757,16.873461,2.761751,0.107708,0.147459,0.001131
301,0.836111,-119.284554,7.384674,16.859713,2.761742,0.107665,0.147569,0.001132
302,0.838889,-119.223969,7.343733,16.902895,2.761728,0.107684,0.147452,0.001129
303,0.841667,-119.238426,7.363089,16.899578,2.761709,0.107669,0.147436,0.001125
304,0.844444,-118.896095,7.133697,16.976896,2.761776,0.107969,0.146986,0.001119
