Format Version,1.23,Take Name,RightSide_d_004,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2024-03-12 02.52.09.688 PM,Capture Start Frame,2327788,Total Frames in Take,1034,Total Exported Frames,12501,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ballie - MSD,ballie - MSD,ballie - MSD,ballie - MSD,ballie - MSD,ballie - MSD,ballie - MSD
,ID,"640D5FDADAFA11EE855F4FEF7B9C0597","640D5FDADAFA11EE855F4FEF7B9C0597","640D5FDADAFA11EE855F4FEF7B9C0597","640D5FDADAFA11EE855F4FEF7B9C0597","640D5FDADAFA11EE855F4FEF7B9C0597","640D5FDADAFA11EE855F4FEF7B9C0597","640D5FDADAFA11EE855F4FEF7B9C0597"
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error
Frame,Time (Seconds),X,Y,Z,X,Y,Z,
157,0.436111,-72.385254,-41.020115,-134.249664,2.902593,0.107396,-1.766601,0.000959
158,0.438889,,,,,,,
159,0.441667,,,,,,,
160,0.444444,-72.455223,-41.053394,-134.174622,2.902140,0.106895,-1.767023,0.001051
161,0.447222,-72.911629,-41.326572,-133.943176,2.902412,0.106554,-1.766142,0.001214
162,0.450000,,,,,,,
163,0.452778,-72.952591,-41.538223,-133.815598,2.902384,0.106570,-1.766099,0.001052
164,0.455556,,,,,,,
165,0.458333,-72.791740,-41.856907,-133.462158,2.902694,0.106277,-1.765606,0.001078
166,0.461111,,,,,,,
167,0.463889,,,,,,,
168,0.466667,-72.115921,-41.682964,-133.564713,2.902122,0.106507,-1.766858,0.001044
169,0.469444,,,,,,,
170,0.472222,,,,,,,
171,0.475000,-72.884308,-42.038105,-133.455383,2.902241,0.106229,-1.766120,0.001097
172,0.477778,,,,,,,
173,0.480556,,,,,,,
174,0.483333,-72.800919,-42.264660,-133.354736,2.901699,0.106095,-1.766620,0.001118
175,0.486111,-72.829391,-42.324154,-133.310242,2.901616,0.106077,-1.766683,0.001115
176,0.488889,,,,,,,
177,0.491667,,,,,,,
178,0.494444,,,,,,,
179,0.497222,-72.549126,-42.425350,-133.367508,2.900907,0.105850,-1.767872,0.000862
180,0.500000,,,,,,,
181,0.502778,,,,,,,
182,0.505556,-72.646667,-42.566734,-133.285004,2.900751,0.105772,-1.767973,0.000928
183,0.508333,,,,,,,
184,0.511111,,,,,,,
185,0.513889,,,,,,,
186,0.516667,,,,,,,
187,0.519444,,,,,,,
188,0.522222,-72.098167,-42.664608,-133.309891,2.899914,0.105954,-1.769251,0.000972
189,0.525000,,,,,,,
190,0.527778,,,,,,,
191,0.530556,,,,,,,
192,0.533333,,,,,,,
193,0.536111,,,,,,,
194,0.538889,-72.839661,-43.078827,-132.916199,2.899480,0.105802,-1.768262,0.001047
195,0.541667,,,,,,,
196,0.544444,-73.100342,-43.186085,-132.743988,2.899438,0.105779,-1.767924,0.001060
197,0.547222,,,,,,,
198,0.550000,,,,,,,
199,0.552778,,,,,,,
200,0.555556,,,,,,,
201,0.558333,,,,,,,
202,0.561111,,,,,,,
203,0.563889,,,,,,,
204,0.566667,-74.205421,-43.423962,-133.049606,2.898463,0.105997,-1.768187,0.000860
205,0.569444,,,,,,,
206,0.572222,,,,,,,
207,0.575000,-74.814705,-43.539997,-133.136780,2.897965,0.106025,-1.767820,0.001022
208,0.577778,,,,,,,
209,0.580556,-74.258514,-43.338623,-132.937943,2.897367,0.106167,-1.768396,0.000973
210,0.583333,,,,,,,
211,0.586111,-74.172791,-43.463570,-132.477020,2.897615,0.106079,-1.767745,0.001069
212,0.588889,,,,,,,
213,0.591667,-74.511307,-43.630207,-132.738159,2.897432,0.106003,-1.768187,0.001251
214,0.594444,,,,,,,
215,0.597222,,,,,,,
