Format Version,1.23,Total Exported Frames,12501,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global
,,,,,,,,,
,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,
,Name,ballie - MSD,ballie - MSD,ballie - MSD,ballie - MSD,ballie - MSD,ballie - MSD,ballie - MSD,
,ID,640D5FDADAFA11EE855F4FEF7B9C0597,640D5FDADAFA11EE855F4FEF7B9C0597,640D5FDADAFA11EE855F4FEF7B9C0597,640D5FDADAFA11EE855F4FEF7B9C0597,640D5FDADAFA11EE855F4FEF7B9C0597,640D5FDADAFA11EE855F4FEF7B9C0597,640D5FDADAFA11EE855F4FEF7B9C0597,
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,
Frame,Time (Seconds),X,Y,Z,X,Y,Z,,
7759,21.552778,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7760,21.555556,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7761,21.558333,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7762,21.561111,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7763,21.563889,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7764,21.566667,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7765,21.569444,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7766,21.572222,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7767,21.575,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7768,21.577778,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7769,21.580556,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7770,21.583333,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7771,21.586111,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7772,21.588889,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7773,21.591667,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7774,21.594444,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7775,21.597222,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7776,21.6,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7777,21.602778,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7778,21.605556,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7779,21.608333,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7780,21.611111,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7781,21.613889,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7782,21.616667,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7783,21.619444,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7784,21.622222,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7785,21.625,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7786,21.627778,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7787,21.630556,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7788,21.633333,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7789,21.636111,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7790,21.638889,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7791,21.641667,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7792,21.644444,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7793,21.647222,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7794,21.65,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7795,21.652778,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7796,21.655556,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7797,21.658333,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7798,21.661111,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7799,21.663889,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7800,21.666667,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7801,21.669444,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7802,21.672222,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7803,21.675,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7804,21.677778,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7805,21.680556,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7806,21.683333,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7807,21.686111,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7808,21.688889,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7809,21.691667,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7810,21.694444,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7811,21.697222,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7812,21.7,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7813,21.702778,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7814,21.705556,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7815,21.708333,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7816,21.711111,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7817,21.713889,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7818,21.716667,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7819,21.719444,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7820,21.722222,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7821,21.725,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7822,21.727778,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7823,21.730556,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7824,21.733333,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7825,21.736111,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7826,21.738889,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7827,21.741667,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7828,21.744444,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7829,21.747222,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7830,21.75,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7831,21.752778,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7832,21.755556,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7833,21.758333,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7834,21.761111,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7835,21.763889,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7836,21.766667,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7837,21.769444,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7838,21.772222,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7839,21.775,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7840,21.777778,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7841,21.780556,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7842,21.783333,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7843,21.786111,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7844,21.788889,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7845,21.791667,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7846,21.794444,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7847,21.797222,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7848,21.8,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7849,21.802778,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7850,21.805556,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7851,21.808333,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7852,21.811111,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7853,21.813889,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7854,21.816667,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7855,21.819444,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7856,21.822222,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7857,21.825,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7858,21.827778,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7859,21.830556,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7860,21.833333,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7861,21.836111,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7862,21.838889,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7863,21.841667,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7864,21.844444,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7865,21.847222,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7866,21.85,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7867,21.852778,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7868,21.855556,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7869,21.858333,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7870,21.861111,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7871,21.863889,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7872,21.866667,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7873,21.869444,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7874,21.872222,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7875,21.875,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7876,21.877778,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7877,21.880556,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7878,21.883333,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7879,21.886111,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7880,21.888889,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7881,21.891667,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7882,21.894444,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7883,21.897222,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7884,21.9,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7885,21.902778,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7886,21.905556,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7887,21.908333,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7888,21.911111,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7889,21.913889,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7890,21.916667,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7891,21.919444,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7892,21.922222,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7893,21.925,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7894,21.927778,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7895,21.930556,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7896,21.933333,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7897,21.936111,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7898,21.938889,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7899,21.941667,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7900,21.944444,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7901,21.947222,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7902,21.95,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7903,21.952778,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7904,21.955556,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7905,21.958333,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7906,21.961111,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7907,21.963889,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7908,21.966667,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7909,21.969444,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7910,21.972222,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7911,21.975,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7912,21.977778,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7913,21.980556,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7914,21.983333,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7915,21.986111,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7916,21.988889,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7917,21.991667,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7918,21.994444,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7919,21.997222,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7920,22,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7921,22.002778,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7922,22.005556,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7923,22.008333,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7924,22.011111,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7925,22.013889,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7926,22.016667,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7927,22.019444,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7928,22.022222,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7929,22.025,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7930,22.027778,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7931,22.030556,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7932,22.033333,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7933,22.036111,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7934,22.038889,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7935,22.041667,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7936,22.044444,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7937,22.047222,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7938,22.05,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7939,22.052778,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7940,22.055556,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7941,22.058333,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7942,22.061111,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7943,22.063889,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7944,22.066667,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7945,22.069444,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7946,22.072222,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7947,22.075,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7948,22.077778,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7949,22.080556,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7950,22.083333,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7951,22.086111,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7952,22.088889,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7953,22.091667,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7954,22.094444,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7955,22.097222,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7956,22.1,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7957,22.102778,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7958,22.105556,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7959,22.108333,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7960,22.111111,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7961,22.113889,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7962,22.116667,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7963,22.119444,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7964,22.122222,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7965,22.125,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7966,22.127778,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7967,22.130556,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7968,22.133333,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7969,22.136111,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7970,22.138889,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7971,22.141667,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7972,22.144444,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7973,22.147222,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7974,22.15,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7975,22.152778,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7976,22.155556,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7977,22.158333,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7978,22.161111,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7979,22.163889,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7980,22.166667,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7981,22.169444,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7982,22.172222,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7983,22.175,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7984,22.177778,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7985,22.180556,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7986,22.183333,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7987,22.186111,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7988,22.188889,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7989,22.191667,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7990,22.194444,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7991,22.197222,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7992,22.2,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7993,22.202778,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7994,22.205556,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7995,22.208333,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7996,22.211111,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7997,22.213889,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7998,22.216667,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
7999,22.219444,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
8000,22.222222,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
8001,22.225,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
8002,22.227778,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
8003,22.230556,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
8004,22.233333,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
8005,22.236111,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
8006,22.238889,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
8007,22.241667,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
8008,22.244444,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
8009,22.247222,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
8010,22.25,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
8011,22.252778,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
8012,22.255556,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
8013,22.258333,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
8014,22.261111,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
8015,22.263889,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
8016,22.266667,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
8017,22.269444,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
8018,22.272222,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
8019,22.275,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
8020,22.277778,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
8021,22.280556,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
8022,22.283333,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
8023,22.286111,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
8024,22.288889,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
8025,22.291667,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
8026,22.294444,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
8027,22.297222,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
8028,22.3,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
8029,22.302778,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
8030,22.305556,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
8031,22.308333,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
8032,22.311111,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
8033,22.313889,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
8034,22.316667,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
8035,22.319444,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
8036,22.322222,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
8037,22.325,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
8038,22.327778,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
8039,22.330556,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
8040,22.333333,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
8041,22.336111,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
8042,22.338889,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
8043,22.341667,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
8044,22.344444,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
8045,22.347222,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
8046,22.35,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
8047,22.352778,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
8048,22.355556,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
8049,22.358333,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
8050,22.361111,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
8051,22.363889,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
8052,22.366667,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
8053,22.369444,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
8054,22.372222,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
8055,22.375,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
8056,22.377778,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
8057,22.380556,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
8058,22.383333,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
8059,22.386111,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
8060,22.388889,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
8061,22.391667,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
8062,22.394444,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
8063,22.397222,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
8064,22.4,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
8065,22.402778,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
8066,22.405556,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
8067,22.408333,178.730576,46.43861,50.951382,1.895212,0.111007,2.245788,0.000716,
