,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,turtle5,turtle5,turtle5,turtle5,turtle5,turtle5,turtle5,turtle2,turtle2,turtle2,turtle2,turtle2,turtle2,turtle2,ballie - MSD,ballie - MSD,ballie - MSD,ballie - MSD,ballie - MSD,ballie - MSD,ballie - MSD
,ID,"DE93762964E811EE855F4FEF7B9C9D96","DE93762964E811EE855F4FEF7B9C9D96","DE93762964E811EE855F4FEF7B9C9D96","DE93762964E811EE855F4FEF7B9C9D96","DE93762964E811EE855F4FEF7B9C9D96","DE93762964E811EE855F4FEF7B9C9D96","DE93762964E811EE855F4FEF7B9C9D96","2EC419D64EC11EE855F4FEF7B9C9D96","2EC419D64EC11EE855F4FEF7B9C9D96","2EC419D64EC11EE855F4FEF7B9C9D96","2EC419D64EC11EE855F4FEF7B9C9D96","2EC419D64EC11EE855F4FEF7B9C9D96","2EC419D64EC11EE855F4FEF7B9C9D96","2EC419D64EC11EE855F4FEF7B9C9D96","640D5FDADAFA11EE855F4FEF7B9C0597","640D5FDADAFA11EE855F4FEF7B9C0597","640D5FDADAFA11EE855F4FEF7B9C0597","640D5FDADAFA11EE855F4FEF7B9C0597","640D5FDADAFA11EE855F4FEF7B9C0597","640D5FDADAFA11EE855F4FEF7B9C0597","640D5FDADAFA11EE855F4FEF7B9C0597"
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error
Frame,Time (Seconds),X,Y,Z,X,Y,Z,,X,Y,Z,X,Y,Z,,X,Y,Z,X,Y,Z,
7779,21.608333,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7780,21.611111,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7781,21.613889,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7782,21.616667,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7783,21.619444,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7784,21.622222,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7785,21.625000,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7786,21.627778,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7787,21.630556,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7788,21.633333,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7789,21.636111,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7790,21.638889,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7791,21.641667,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7792,21.644444,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7793,21.647222,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7794,21.650000,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7795,21.652778,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7796,21.655556,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7797,21.658333,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7798,21.661111,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7799,21.663889,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7800,21.666667,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7801,21.669444,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7802,21.672222,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7803,21.675000,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7804,21.677778,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7805,21.680556,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7806,21.683333,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7807,21.686111,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7808,21.688889,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7809,21.691667,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7810,21.694444,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7811,21.697222,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7812,21.700000,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7813,21.702778,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7814,21.705556,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7815,21.708333,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7816,21.711111,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7817,21.713889,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7818,21.716667,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7819,21.719444,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7820,21.722222,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7821,21.725000,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7822,21.727778,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7823,21.730556,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7824,21.733333,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7825,21.736111,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7826,21.738889,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7827,21.741667,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7828,21.744444,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7829,21.747222,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7830,21.750000,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7831,21.752778,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7832,21.755556,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7833,21.758333,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7834,21.761111,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7835,21.763889,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7836,21.766667,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7837,21.769444,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7838,21.772222,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7839,21.775000,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7840,21.777778,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7841,21.780556,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7842,21.783333,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7843,21.786111,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7844,21.788889,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7845,21.791667,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7846,21.794444,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7847,21.797222,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7848,21.800000,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7849,21.802778,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7850,21.805556,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7851,21.808333,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7852,21.811111,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7853,21.813889,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7854,21.816667,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7855,21.819444,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7856,21.822222,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7857,21.825000,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7858,21.827778,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7859,21.830556,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7860,21.833333,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7861,21.836111,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7862,21.838889,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7863,21.841667,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7864,21.844444,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7865,21.847222,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7866,21.850000,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7867,21.852778,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7868,21.855556,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7869,21.858333,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7870,21.861111,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7871,21.863889,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7872,21.866667,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7873,21.869444,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7874,21.872222,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7875,21.875000,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7876,21.877778,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7877,21.880556,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7878,21.883333,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7879,21.886111,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7880,21.888889,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7881,21.891667,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7882,21.894444,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7883,21.897222,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7884,21.900000,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7885,21.902778,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7886,21.905556,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7887,21.908333,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7888,21.911111,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
7889,21.913889,-1.362478,5.090161,-2.975489,4.687610,0.783364,3.134474,0.001425,0.037999,45.083866,-2.452002,5.297493,0.786176,2.707354,0.001815,121.374702,-2.066613,113.264175,1.759448,0.111269,2.177008,0.001237
