Format Version,1.23,Take Name,MSD_Ballie_Trial,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2024-03-05 02.10.02.065 PM,Capture Start Frame,694055,Total Frames in Take,13342,Total Exported Frames,12501,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
4222,11.727778,-9.181344,42.048416,-62.712559,0.190747,0.108213,4.265121,0.001409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.226532,0.212412,4.263991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.289800,0.150751,4.298769,0.283166,0.150506,4.221296,,,,,,
4223,11.730556,-5.670228,43.421490,-66.194183,0.189623,0.111912,4.266204,0.001178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.229945,0.214659,4.266027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.289620,0.150858,4.299915,0.282820,0.151154,4.222338,,,,,,
4224,11.733333,-5.645913,43.440067,-65.682556,0.189450,0.111507,4.267168,0.001300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.229092,0.214532,4.267638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.289260,0.150837,4.301036,0.282276,0.151728,4.223629,,,,,,
4225,11.736111,-3.704705,41.960339,-65.384216,0.190290,0.111593,4.263450,0.001300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.229040,0.214982,4.269295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.288589,0.150594,4.302223,0.284686,0.153056,4.222039,,,,,,
4226,11.738889,-3.102149,41.835049,-65.501541,0.189878,0.111970,4.263990,0.001206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.228789,0.215211,4.270848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.288131,0.150487,4.303305,0.284395,0.153710,4.223236,,,,,,
4227,11.741667,-2.294384,41.111217,-64.784157,0.189893,0.111839,4.263156,0.000844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.227891,0.215052,4.272498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.287453,0.150231,4.304574,0.284157,0.155737,4.224870,,,,,,
4228,11.744444,-2.271569,41.323181,-64.376785,0.189767,0.111713,4.264462,0.000910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.227301,0.215038,4.274128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.287357,0.150328,4.305705,0.283595,0.156353,4.226111,,,,,,
4229,11.747222,-1.794423,41.828281,-64.612648,0.188948,0.112222,4.265829,0.001107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.227029,0.215243,4.275762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.287005,0.150286,4.306884,0.282592,0.156761,4.226813,,,,,,
4230,11.750000,-1.184556,41.555660,-64.554192,0.188540,0.112347,4.266132,0.001086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.226470,0.215292,4.277418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.286350,0.150048,4.308059,0.282336,0.157397,4.228049,,,,,,
4231,11.752778,-1.050543,41.567970,-64.040520,0.188495,0.112015,4.267006,0.001649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.225709,0.215166,4.278996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.286081,0.150027,4.309052,0.281857,0.158143,4.229242,0.223465,0.121536,4.161873,,,
4232,11.755556,-2.051917,42.891132,-65.272682,0.186318,0.112012,4.272509,0.001640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.225117,0.215212,4.280606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.285335,0.149782,4.310280,0.278595,0.156357,4.233351,,,,,,
4233,11.758333,-1.827194,41.909855,-64.251297,0.187168,0.111414,4.271549,0.001041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.224628,0.215181,4.282271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.285099,0.149710,4.311356,0.279807,0.157380,4.233826,0.221764,0.122299,4.166229,,,
4234,11.761111,-1.607167,42.005325,-64.174583,0.186950,0.111732,4.272803,0.000871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.224343,0.215390,4.283875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.284952,0.149791,4.312475,0.279414,0.157910,4.235077,0.221390,0.123322,4.167725,,,
4235,11.763889,-1.320806,42.135159,-63.587765,0.187113,0.111232,4.273339,0.001128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.223456,0.215176,4.285490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.284825,0.149891,4.313625,0.277126,0.157961,4.237015,0.221077,0.124466,4.168365,,,
4236,11.766667,-1.222796,43.326900,-64.498482,0.185233,0.111715,4.276834,0.001929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.223053,0.215127,4.287048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.284187,0.149538,4.314720,0.276436,0.158236,4.238342,,,,,,
4237,11.769444,-0.526349,43.235619,-64.683418,0.184663,0.112135,4.277389,0.001976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.222737,0.215318,4.288707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.283621,0.149373,4.315800,0.276005,0.158825,4.239616,,,,,,
4238,11.772222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4239,11.775000,-1.572681,42.754753,-63.652031,0.184763,0.112452,4.281082,0.001836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.221816,0.215374,4.291872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.283115,0.149385,4.317925,0.275219,0.159870,4.242085,0.217636,0.125732,4.176498,,,
4240,11.777778,-2.760787,43.611958,-61.937801,0.185373,0.111985,4.283773,0.001955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.221105,0.215119,4.293509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.282962,0.149491,4.319069,0.275169,0.160540,4.243048,0.216614,0.125816,4.178665,,,
4241,11.780556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4242,11.783333,0.686715,43.034992,-63.341099,0.184072,0.112109,4.281499,0.001520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.220490,0.215280,4.296598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.282490,0.149345,4.321271,0.275742,0.160714,4.245137,,,,,,
4243,11.786111,-1.610167,43.654602,-61.815720,0.184732,0.112180,4.286238,0.001673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.220067,0.215227,4.298198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.281800,0.149037,4.322336,0.275240,0.161441,4.246400,0.215622,0.128334,4.181358,,,
4244,11.788889,-1.577738,43.624630,-61.124123,0.184541,0.112065,4.287074,0.001570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.219380,0.215042,4.299760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.274620,0.162280,4.247460,0.215363,0.129326,4.182251,,,
4245,11.791667,-0.436128,43.127430,-61.582993,0.183532,0.112038,4.286702,0.001813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.218652,0.214825,4.301386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.280861,0.148724,4.324467,0.273600,0.162751,4.248985,0.215485,0.130653,4.182480,,,
4246,11.794444,1.943800,42.915695,-62.266232,0.183320,0.111806,4.284220,0.001386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.218355,0.214823,4.302924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.281081,0.149038,4.325486,0.274773,0.162613,4.248734,0.214882,0.131233,4.183868,,,
4247,11.797222,0.423802,43.242702,-61.981323,0.182748,0.112151,4.288742,0.001574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.218014,0.214834,4.304588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.280780,0.148907,4.326629,0.273697,0.162369,4.251038,0.214508,0.131805,4.184814,,,
4248,11.800000,1.044478,43.921314,-61.533222,0.182947,0.110779,4.288554,0.001896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.217045,0.214454,4.306186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.280800,0.148957,4.327600,,,,0.214073,0.132149,4.185852,,,
4249,11.802778,0.702750,43.405453,-60.778431,0.182766,0.110373,4.289544,0.001832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.216013,0.213950,4.307812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.280074,0.148502,4.328709,,,,0.213875,0.132805,4.186485,,,
4250,11.805556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4251,11.808333,2.484922,42.968628,-60.814251,0.182299,0.110512,4.289151,0.000906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.215231,0.213906,4.311101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.279043,0.148088,4.330822,,,,0.214294,0.135475,4.186310,,,
4252,11.811111,3.358542,42.654202,-60.181564,0.182715,0.110252,4.288073,0.000716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.214554,0.213592,4.312634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.278871,0.148113,4.331908,,,,0.215065,0.137589,4.185577,,,
4253,11.813889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4254,11.816667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4255,11.819444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4256,11.822222,5.033481,42.882465,-59.492149,0.181501,0.110625,4.290822,0.001821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.212568,0.213003,4.318799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.277687,0.147604,4.336018,0.270118,0.168155,4.262032,,,,,,
4257,11.825000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4258,11.827778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4259,11.830556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4260,11.833333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4261,11.836111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4262,11.838889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4263,11.841667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4264,11.844444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4265,11.847222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4266,11.850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4267,11.852778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4268,11.855556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4269,11.858333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4270,11.861111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4271,11.863889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4272,11.866667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4273,11.869444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4274,11.872222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4275,11.875000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4276,11.877778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4277,11.880556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4278,11.883333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4279,11.886111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4280,11.888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4281,11.891667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4282,11.894444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4283,11.897222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4284,11.900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4285,11.902778,87.888924,-22.607861,135.643951,0.252220,0.075727,4.284150,0.001229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.259640,0.179789,4.296713,,,,,,,,,,0.267467,0.141267,4.366285,,,,,,,,,,,,,,,,,,,,,,0.194901,0.157013,4.234558,,,
4286,11.905556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4287,11.908333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4288,11.911111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4289,11.913889,14.733285,44.006516,-49.629986,0.175910,0.106250,4.314582,0.000415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.266581,0.140762,4.370427,0.257827,0.180826,4.302124,0.201653,0.168724,4.227051,,,
4290,11.916667,-56.936871,-45.500023,-10.806066,0.213452,0.081449,4.292783,0.000560,,,,,,,,,,,,,,,,,,,,,,,,,,0.265754,0.140054,4.371362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.257398,0.181068,4.303406,,,,,,,,,,0.202209,0.170219,4.226486,,,,,,
4291,11.919444,15.909010,43.596336,-49.713032,0.174726,0.106589,4.315197,0.000368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.265146,0.139688,4.372406,0.257056,0.181308,4.304725,0.201136,0.170669,4.228943,,,
4292,11.922222,-56.182407,-44.957737,-10.598938,0.211772,0.082059,4.294944,0.000482,,,,,,,,,,,,,,,,,,,,,,,,,,0.264874,0.139522,4.373459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.256493,0.181491,4.306093,,,,,,,,,,0.200809,0.171545,4.230038,,,,,,
4293,11.925000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4294,11.927778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4295,11.930556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4296,11.933333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4297,11.936111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4298,11.938889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4299,11.941667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4300,11.944444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4301,11.947222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4302,11.950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4303,11.952778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4304,11.955556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4305,11.958333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4306,11.961111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4307,11.963889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4308,11.966667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4309,11.969444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4310,11.972222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4311,11.975000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4312,11.977778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4313,11.980556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4314,11.983333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4315,11.986111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4316,11.988889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4317,11.991667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4318,11.994444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4319,11.997222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4320,12.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4321,12.002778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4322,12.005556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4323,12.008333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4324,12.011111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4325,12.013889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4326,12.016667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4327,12.019444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4328,12.022222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4329,12.025000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4330,12.027778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4331,12.030556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,12.033333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4333,12.036111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4334,12.038889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4335,12.041667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4336,12.044444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4337,12.047222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4338,12.050000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4339,12.052778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
