Format Version,1.23,Total Exported Frames,12501,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global
7110,19.75,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7111,19.752778,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7112,19.755556,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7113,19.758333,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7114,19.761111,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7115,19.763889,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7116,19.766667,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7117,19.769444,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7118,19.772222,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7119,19.775,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7120,19.777778,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7121,19.780556,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7122,19.783333,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7123,19.786111,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7124,19.788889,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7125,19.791667,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7126,19.794444,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7127,19.797222,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7128,19.8,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7129,19.802778,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7130,19.805556,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7131,19.808333,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7132,19.811111,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7133,19.813889,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7134,19.816667,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7135,19.819444,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7136,19.822222,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7137,19.825,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7138,19.827778,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7139,19.830556,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7140,19.833333,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7141,19.836111,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7142,19.838889,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7143,19.841667,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7144,19.844444,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7145,19.847222,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7146,19.85,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7147,19.852778,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7148,19.855556,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7149,19.858333,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7150,19.861111,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7151,19.863889,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7152,19.866667,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7153,19.869444,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7154,19.872222,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7155,19.875,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7156,19.877778,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7157,19.880556,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7158,19.883333,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7159,19.886111,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7160,19.888889,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7161,19.891667,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7162,19.894444,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7163,19.897222,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7164,19.9,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7165,19.902778,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7166,19.905556,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7167,19.908333,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7168,19.911111,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7169,19.913889,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7170,19.916667,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7171,19.919444,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7172,19.922222,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7173,19.925,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7174,19.927778,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7175,19.930556,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7176,19.933333,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7177,19.936111,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7178,19.938889,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7179,19.941667,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7180,19.944444,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7181,19.947222,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7182,19.95,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7183,19.952778,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7184,19.955556,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7185,19.958333,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7186,19.961111,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7187,19.963889,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7188,19.966667,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7189,19.969444,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7190,19.972222,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7191,19.975,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7192,19.977778,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7193,19.980556,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7194,19.983333,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7195,19.986111,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7196,19.988889,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7197,19.991667,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7198,19.994444,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7199,19.997222,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7200,20,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7201,20.002778,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7202,20.005556,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7203,20.008333,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7204,20.011111,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7205,20.013889,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7206,20.016667,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7207,20.019444,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7208,20.022222,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7209,20.025,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7210,20.027778,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7211,20.030556,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7212,20.033333,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7213,20.036111,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7214,20.038889,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7215,20.041667,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7216,20.044444,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7217,20.047222,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7218,20.05,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7219,20.052778,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7220,20.055556,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7221,20.058333,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7222,20.061111,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7223,20.063889,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7224,20.066667,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7225,20.069444,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7226,20.072222,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7227,20.075,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7228,20.077778,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7229,20.080556,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7230,20.083333,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7231,20.086111,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7232,20.088889,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7233,20.091667,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7234,20.094444,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7235,20.097222,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7236,20.1,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7237,20.102778,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7238,20.105556,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7239,20.108333,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7240,20.111111,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7241,20.113889,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7242,20.116667,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7243,20.119444,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7244,20.122222,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7245,20.125,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7246,20.127778,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7247,20.130556,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7248,20.133333,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7249,20.136111,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7250,20.138889,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7251,20.141667,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7252,20.144444,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7253,20.147222,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7254,20.15,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7255,20.152778,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7256,20.155556,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7257,20.158333,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7258,20.161111,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7259,20.163889,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7260,20.166667,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7261,20.169444,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7262,20.172222,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7263,20.175,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7264,20.177778,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7265,20.180556,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7266,20.183333,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7267,20.186111,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7268,20.188889,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7269,20.191667,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7270,20.194444,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7271,20.197222,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7272,20.2,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7273,20.202778,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7274,20.205556,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7275,20.208333,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7276,20.211111,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7277,20.213889,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7278,20.216667,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7279,20.219444,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7280,20.222222,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7281,20.225,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7282,20.227778,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7283,20.230556,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7284,20.233333,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7285,20.236111,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7286,20.238889,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7287,20.241667,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7288,20.244444,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7289,20.247222,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7290,20.25,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7291,20.252778,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7292,20.255556,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7293,20.258333,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7294,20.261111,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7295,20.263889,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7296,20.266667,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7297,20.269444,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7298,20.272222,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7299,20.275,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7300,20.277778,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7301,20.280556,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7302,20.283333,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7303,20.286111,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7304,20.288889,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7305,20.291667,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7306,20.294444,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7307,20.297222,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7308,20.3,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7309,20.302778,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7310,20.305556,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7311,20.308333,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7312,20.311111,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7313,20.313889,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7314,20.316667,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7315,20.319444,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7316,20.322222,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7317,20.325,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7318,20.327778,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7319,20.330556,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7320,20.333333,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7321,20.336111,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7322,20.338889,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7323,20.341667,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7324,20.344444,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7325,20.347222,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7326,20.35,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7327,20.352778,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7328,20.355556,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7329,20.358333,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7330,20.361111,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7331,20.363889,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7332,20.366667,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7333,20.369444,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7334,20.372222,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7335,20.375,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7336,20.377778,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7337,20.380556,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7338,20.383333,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7339,20.386111,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7340,20.388889,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7341,20.391667,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7342,20.394444,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7343,20.397222,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7344,20.4,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7345,20.402778,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7346,20.405556,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7347,20.408333,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7348,20.411111,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7349,20.413889,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7350,20.416667,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7351,20.419444,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7352,20.422222,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7353,20.425,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7354,20.427778,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7355,20.430556,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7356,20.433333,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7357,20.436111,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7358,20.438889,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7359,20.441667,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7360,20.444444,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7361,20.447222,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7362,20.45,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7363,20.452778,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7364,20.455556,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7365,20.458333,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7366,20.461111,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7367,20.463889,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7368,20.466667,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7369,20.469444,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7370,20.472222,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7371,20.475,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7372,20.477778,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7373,20.480556,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7374,20.483333,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7375,20.486111,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7376,20.488889,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7377,20.491667,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7378,20.494444,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7379,20.497222,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7380,20.5,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7381,20.502778,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7382,20.505556,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7383,20.508333,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7384,20.511111,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7385,20.513889,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7386,20.516667,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7387,20.519444,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7388,20.522222,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7389,20.525,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7390,20.527778,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7391,20.530556,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7392,20.533333,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7393,20.536111,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7394,20.538889,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7395,20.541667,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7396,20.544444,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7397,20.547222,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7398,20.55,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7399,20.552778,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7400,20.555556,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7401,20.558333,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7402,20.561111,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7403,20.563889,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7404,20.566667,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7405,20.569444,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7406,20.572222,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7407,20.575,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7408,20.577778,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7409,20.580556,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7410,20.583333,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7411,20.586111,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7412,20.588889,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7413,20.591667,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7414,20.594444,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7415,20.597222,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7416,20.6,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7417,20.602778,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7418,20.605556,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
7419,20.608333,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
