Format Version,1.23,Total Exported Frames,12501,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global
2900,8.055556,120.154861,19.388405,45.717545,2.440331,0.111129,2.214706,0.00057,
2901,8.058333,122.231758,19.337326,46.576797,2.442177,0.111364,2.217628,0.000505,
2902,8.061111,125.99852,18.514648,50.278137,2.44529,0.116326,2.217941,0.000691,
2903,8.063889,126.990952,17.781261,47.211487,2.444092,0.111887,2.226616,0.000759,
2904,8.066667,,,,,,,,
2905,8.069444,141.28125,23.087402,47.643799,2.463943,0.104864,2.24659,0.000808,
2906,8.072222,,,,,,,,
2907,8.075,140.484848,9.857914,51.171288,2.452461,0.109672,2.274742,0.000795,
2908,8.077778,140.436325,13.834757,49.509724,2.451851,0.111026,2.256554,0.000269,
2909,8.080556,139.78688,15.149377,51.361492,2.454277,0.110224,2.253181,0.000677,
2910,8.083333,146.432953,21.895714,54.562756,2.457352,0.10831,2.242981,0.00116,
2911,8.086111,,,,,,,,
2912,8.088889,151.169724,14.500155,59.908669,2.461967,0.118039,2.275192,0.000955,
2913,8.091667,154.541595,8.049797,56.261517,2.459015,0.124332,2.279778,0.000695,
2914,8.094444,,,,,,,,
2915,8.097222,160.90155,19.830544,56.660473,2.467949,0.109611,2.286919,0.001153,
2916,8.1,156.998383,6.431418,57.7262,2.46386,0.123146,2.294357,0.001142,
2917,8.102778,156.837112,9.601291,57.822052,2.463089,0.119564,2.290329,0.000653,
2918,8.105556,160.187317,20.043983,54.788681,2.467079,0.108683,2.280334,0.00121,
2919,8.108333,,,,,,,,
2920,8.111111,,,,,,,,
2921,8.113889,178.235031,7.632888,62.925278,2.481392,0.117902,2.341576,0.001021,
2922,8.116667,,,,,,,,
2923,8.119444,,,,,,,,
2924,8.122222,-168.319016,9.331924,69.690468,2.484772,0.118508,2.365067,0.00125,
2925,8.125,-179.916473,9.926941,64.876671,2.47728,0.118044,2.333565,0.001128,
2926,8.127778,175.167831,10.853209,61.897633,2.476265,0.113846,2.328354,0.001235,
2927,8.130556,,,,,,,,
2928,8.133333,-179.129227,14.277735,59.165237,2.496162,0.108177,2.354294,0.000958,
2929,8.136111,,,,,,,,
2930,8.138889,-160.531616,19.256979,59.343914,2.500717,0.113575,2.358162,0.001651,
2931,8.141667,,,,,,,,
2932,8.144444,-164.409164,7.459439,79.120056,2.480316,0.099643,2.376717,0.001184,
2933,8.147222,-147.17186,6.000422,47.393532,2.524521,0.117603,2.334778,0.001176,
2934,8.15,-177.800201,10.733706,73.533157,2.476677,0.092953,2.376625,0.00106,
2935,8.152778,-170.066238,13.957376,79.897652,2.466545,0.114487,2.365387,0.001201,
2936,8.155556,-168.681168,11.7897,70.53392,2.488853,0.106002,2.372192,0.001034,
2937,8.158333,,,,,,,,
2938,8.161111,,,,,,,,
2939,8.163889,,,,,,,,
2940,8.166667,,,,,,,,
2941,8.169444,-116.359421,19.701544,92.122925,2.52388,0.078428,2.429382,0.001827,
2942,8.172222,,,,,,,,
2943,8.175,,,,,,,,
2944,8.177778,,,,,,,,
2945,8.180556,,,,,,,,
2946,8.183333,,,,,,,,
2947,8.186111,,,,,,,,
2948,8.188889,,,,,,,,
2949,8.191667,,,,,,,,
2950,8.194444,,,,,,,,
2951,8.197222,-68.487183,31.574657,71.886765,2.566696,0.126819,2.621429,0.000909,
2952,8.2,,,,,,,,
2953,8.202778,,,,,,,,
2954,8.205556,,,,,,,,
2955,8.208333,-96.204514,26.209955,83.895851,2.52549,0.09312,2.498283,0.001093,
2956,8.211111,,,,,,,,
2957,8.213889,,,,,,,,
2958,8.216667,-92.29792,27.796938,82.837357,2.531883,0.107155,2.505951,0.001071,
2959,8.219444,,,,,,,,
2960,8.222222,,,,,,,,
2961,8.225,,,,,,,,
2962,8.227778,-83.579002,32.489254,87.269463,2.544701,0.11608,2.546638,0.000984,
2963,8.230556,,,,,,,,
2964,8.233333,,,,,,,,
2965,8.236111,-84.241005,34.125851,80.728592,2.531303,0.110287,2.522606,0.000898,
2966,8.238889,,,,,,,,
2967,8.241667,,,,,,,,
2968,8.244444,-71.420265,36.950161,78.218643,2.537819,0.108792,2.542625,0.000902,
2969,8.247222,,,,,,,,
2970,8.25,,,,,,,,
2971,8.252778,,,,,,,,
2972,8.255556,,,,,,,,
2973,8.258333,-43.987274,38.742672,79.412506,2.560982,0.101938,2.601486,0.001154,
2974,8.261111,-62.617336,33.957619,75.896278,2.545074,0.103827,2.539162,0.001565,
2975,8.263889,-80.718597,31.461269,83.583939,2.542076,0.106596,2.539642,0.001369,
2976,8.266667,-90.45768,35.716331,94.080719,2.5298,0.105275,2.552826,0.000762,
2977,8.269444,,,,,,,,
2978,8.272222,,,,,,,,
2979,8.275,,,,,,,,
2980,8.277778,,,,,,,,
2981,8.280556,-21.427952,40.13987,67.993492,2.570351,0.115606,2.615395,0.000852,
2982,8.283333,-47.80386,40.32708,76.417725,2.553635,0.114172,2.575203,0.001493,
2983,8.286111,-59.799973,40.075539,81.453026,2.546875,0.109926,2.570259,0.001301,
2984,8.288889,-57.691322,45.126038,78.607216,2.549118,0.113262,2.573296,0.000721,
2985,8.291667,-55.453606,30.27886,80.187637,2.554802,0.098842,2.572678,0.00089,
2986,8.294444,-57.765316,34.613438,84.496246,2.558662,0.104648,2.5811,0.001005,
2987,8.297222,,,,,,,,
2988,8.3,-37.674824,41.267513,75.279419,2.561691,0.104858,2.602859,0.001192,
2989,8.302778,-37.423801,42.666336,83.901741,2.568985,0.09694,2.585007,0.001215,
2990,8.305556,-45.133938,39.700188,72.668106,2.551231,0.112694,2.601463,0.000921,
2991,8.308333,-41.548515,39.911316,76.372986,2.558815,0.108983,2.600616,0.000968,
2992,8.311111,,,,,,,,
2993,8.313889,,,,,,,,
2994,8.316667,,,,,,,,
2995,8.319444,2.479625,44.075314,63.774849,2.578453,0.111029,2.663246,0.000821,
2996,8.322222,,,,,,,,
2997,8.325,,,,,,,,
2998,8.327778,-2.324651,49.227482,71.428352,2.589386,0.103405,2.658485,0.001042,
2999,8.330556,,,,,,,,
3000,8.333333,,,,,,,,
3001,8.336111,,,,,,,,
3002,8.338889,,,,,,,,
3003,8.341667,,,,,,,,
3004,8.344444,,,,,,,,
3005,8.347222,,,,,,,,
3006,8.35,64.249535,34.500996,43.909714,2.611259,0.110582,2.79158,0.001164,
3007,8.352778,,,,,,,,
3008,8.355556,,,,,,,,
3009,8.358333,,,,,,,,
3010,8.361111,,,,,,,,
3011,8.363889,,,,,,,,
3012,8.366667,,,,,,,,
3013,8.369444,,,,,,,,
3014,8.372222,56.415691,34.398636,56.308754,2.611855,0.104848,2.748245,0.001133,
3015,8.375,38.3601,40.54673,56.306301,2.595779,0.10762,2.709251,0.000923,
3016,8.377778,,,,,,,,
3017,8.380556,45.279137,38.004036,50.459816,2.595314,0.107923,2.725075,0.001177,
3018,8.383333,35.094437,46.074238,49.730709,2.595589,0.106919,2.727684,0.000818,
3019,8.386111,38.756317,44.298504,54.023323,2.596558,0.10877,2.715164,0.000844,
3020,8.388889,35.367496,42.856712,55.40448,2.602142,0.102515,2.722214,0.000765,
3021,8.391667,45.134972,38.914383,48.458534,2.5942,0.109835,2.722321,0.000737,
3022,8.394444,47.387142,38.189465,48.879295,2.595802,0.111004,2.72509,0.000652,
3023,8.397222,45.667122,43.54707,56.615437,2.606537,0.104718,2.727448,0.00087,
3024,8.4,52.372135,38.136753,47.026585,2.59803,0.113314,2.734947,0.00088,
3025,8.402778,58.571503,40.701622,41.276882,2.596085,0.114464,2.745651,0.000878,
3026,8.405556,55.056355,34.081474,51.847385,2.603249,0.111722,2.736588,0.001131,
3027,8.408333,47.294159,42.616821,48.492767,2.611565,0.101294,2.765839,0.00118,
3028,8.411111,68.051498,30.741323,50.66861,2.601173,0.117563,2.733612,0.001089,
3029,8.413889,64.445625,34.9841,47.252792,2.604263,0.111199,2.750839,0.000933,
3030,8.416667,64.160637,37.324635,47.480381,2.610863,0.108361,2.761253,0.000414,
3031,8.419444,60.484276,41.221882,44.137955,2.615486,0.10299,2.778984,0.000657,
3032,8.422222,68.141846,36.669655,47.011623,2.614708,0.106775,2.769684,0.00044,
3033,8.425,78.204529,28.565958,46.658524,2.605293,0.116661,2.762215,0.000514,
3034,8.427778,75.984039,32.662373,44.894104,2.613297,0.111161,2.775757,0.000719,
3035,8.430556,77.582306,31.904879,45.637463,2.61438,0.109987,2.779083,0.000538,
3036,8.433333,77.440849,32.132217,46.460487,2.617569,0.107876,2.785004,0.000483,
3037,8.436111,79.721741,33.594837,45.749146,2.620399,0.105798,2.789368,0.000723,
3038,8.438889,83.535042,31.812651,45.631905,2.620224,0.109542,2.791893,0.000549,
3039,8.441667,85.742516,32.663769,44.649311,2.622604,0.108848,2.797691,0.000489,
3040,8.444444,87.824181,30.951731,46.19791,2.623734,0.109213,2.798828,0.000653,
3041,8.447222,90.681511,27.441101,44.489529,2.622429,0.114308,2.804703,0.000698,
3042,8.45,95.02005,29.480862,42.206497,2.624039,0.110032,2.811768,0.000781,
3043,8.452778,99.90258,28.153116,42.116058,2.620987,0.108901,2.814316,0.000659,
3044,8.455556,103.888885,28.520679,43.742725,2.627914,0.112492,2.81768,0.000767,
3045,8.458333,,,,,,,,
3046,8.461111,105.057556,19.400484,54.069035,2.635109,0.11754,2.828232,0.000932,
3047,8.463889,,,,,,,,
3048,8.466667,122.255333,23.568762,41.131233,2.639122,0.106134,2.862999,0.00064,
3049,8.469444,,,,,,,,
3050,8.472222,115.600105,18.282503,45.942566,2.641487,0.107655,2.866608,0.000477,
3051,8.475,,,,,,,,
3052,8.477778,119.631531,18.16993,54.33176,2.640236,0.118062,2.853416,0.000926,
3053,8.480556,123.087807,21.929073,42.648254,2.640144,0.108814,2.862923,0.000889,
3054,8.483333,119.463509,22.14325,46.066982,2.640564,0.112996,2.861916,0.000942,
3055,8.486111,119.392784,18.881424,47.044693,2.642357,0.112183,2.863731,0.000833,
3056,8.488889,119.428894,18.389828,47.870518,2.643616,0.111439,2.868164,0.00077,
3057,8.491667,123.29348,18.431479,47.097557,2.644707,0.111738,2.871506,0.000896,
3058,8.494444,124.516441,17.384119,48.589176,2.644478,0.110425,2.876732,0.000881,
3059,8.497222,133.908829,22.523521,54.410252,2.643898,0.107831,2.867195,0.000833,
3060,8.5,127.615501,15.666087,50.968708,2.650528,0.118119,2.88163,0.000898,
3061,8.502778,129.237274,13.647015,51.873241,2.64949,0.114874,2.887794,0.000874,
3062,8.505556,133.301361,16.615931,51.910217,2.649239,0.111457,2.889557,0.000839,
3063,8.508333,134.818726,14.477211,51.238903,2.653404,0.113659,2.89682,0.000934,
3064,8.511111,,,,,,,,
3065,8.513889,152.203445,16.573776,53.223869,2.660439,0.106788,2.91893,0.000959,
3066,8.516667,141.251846,6.786001,48.652679,2.657043,0.114897,2.924751,0.001318,
3067,8.519444,144.662659,7.61814,43.669807,2.652481,0.109247,2.930893,0.001183,
3068,8.522222,148.374313,10.015526,49.433132,2.65509,0.113327,2.923187,0.000957,
3069,8.525,150.163849,22.825628,65.920311,2.663292,0.112889,2.898064,0.000893,
3070,8.527778,150.455811,14.636227,57.584629,2.664223,0.116587,2.918396,0.000965,
3071,8.530556,149.577362,10.806214,54.962803,2.665611,0.115324,2.931564,0.000772,
3072,8.533333,156.485748,14.484274,57.927082,2.66272,0.112164,2.929375,0.000853,
3073,8.536111,154.122955,10.091972,54.469788,2.669807,0.114939,2.941307,0.001239,
3074,8.538889,161.087753,12.321367,60.066097,2.665359,0.117809,2.936653,0.000949,
3075,8.541667,158.618927,11.02439,58.305069,2.668312,0.112324,2.945313,0.001203,
3076,8.544444,165.64975,12.660618,59.648418,2.66713,0.114594,2.946365,0.001341,
3077,8.547222,156.956512,6.748762,59.442654,2.672905,0.119017,2.959641,0.000915,
3078,8.55,,,,,,,,
3079,8.552778,-176.283829,14.838981,56.13979,2.67971,0.103087,2.975266,0.001321,
3080,8.555556,,,,,,,,
3081,8.558333,-176.022232,11.361284,69.219299,2.690636,0.116476,2.981125,0.001518,
3082,8.561111,171.878052,6.106363,57.541245,2.680977,0.097002,2.996574,0.001655,
3083,8.563889,,,,,,,,
3084,8.566667,178.54129,16.458868,74.536308,2.672783,0.126988,2.991806,0.000961,
3085,8.569444,-169.466782,15.564533,67.962654,2.675705,0.106484,2.979134,0.000997,
3086,8.572222,-175.232986,11.276402,58.884415,2.688072,0.099273,2.990578,0.000878,
3087,8.575,-177.387955,5.548629,63.601936,2.694771,0.107082,2.996964,0.001114,
3088,8.577778,177.931396,0.868522,64.532234,2.702034,0.123699,3.00808,0.001105,
3089,8.580556,-164.705444,12.831252,68.761368,2.684952,0.098228,3.003487,0.00112,
3090,8.583333,-172.376068,21.790108,64.640923,2.673347,0.107387,2.996635,0.00142,
3091,8.586111,-173.792892,11.982668,72.810608,2.68351,0.12024,3.012993,0.001343,
3092,8.588889,,,,,,,,
3093,8.591667,,,,,,,,
3094,8.594444,-150.581512,10.165131,87.008789,2.695503,0.118875,3.07431,0.001119,
3095,8.597222,,,,,,,,
3096,8.6,-150.646133,13.614572,77.374733,2.695557,0.110741,3.04673,0.00114,
3097,8.602778,-150.624985,2.641644,63.277248,2.725426,0.109031,3.038567,0.001382,
3098,8.605556,,,,,,,,
3099,8.608333,,,,,,,,
3100,8.611111,,,,,,,,
3101,8.613889,,,,,,,,
3102,8.616667,,,,,,,,
3103,8.619444,,,,,,,,
3104,8.622222,,,,,,,,
3105,8.625,-114.492584,20.585405,91.619812,2.720497,0.110674,3.140411,0.000721,
3106,8.627778,,,,,,,,
3107,8.630556,-126.867844,22.614708,82.891876,2.711388,0.115631,3.08931,0.000933,
3108,8.633333,-129.73317,14.853307,73.675034,2.71888,0.096692,3.084679,0.001285,
3109,8.636111,-127.376053,19.414465,88.685318,2.726616,0.092342,3.083664,0.001263,
3110,8.638889,,,,,,,,
3111,8.641667,,,,,,,,
3112,8.644444,-108.63105,30.455585,79.902458,2.710556,0.125864,3.123466,0.001261,
3113,8.647222,,,,,,,,
3114,8.65,,,,,,,,
3115,8.652778,-103.042427,17.270168,88.340759,2.731628,0.099796,3.163361,0.00095,
3116,8.655556,,,,,,,,
3117,8.658333,,,,,,,,
3118,8.661111,-99.423027,21.079327,95.357956,2.740364,0.112687,3.182564,0.001212,
3119,8.663889,,,,,,,,
3120,8.666667,-99.36792,27.545467,80.756516,2.731232,0.107795,3.137741,0.001182,
3121,8.669444,,,,,,,,
3122,8.672222,-89.078773,25.410269,80.75589,2.744904,0.107504,3.150322,0.001056,
3123,8.675,,,,,,,,
3124,8.677778,,,,,,,,
3125,8.680556,,,,,,,,
3126,8.683333,,,,,,,,
3127,8.686111,,,,,,,,
3128,8.688889,-44.501495,44.224033,99.061867,2.768372,0.092473,3.21389,0.002312,
3129,8.691667,,,,,,,,
3130,8.694444,,,,,,,,
3131,8.697222,-68.733162,40.787739,62.188347,2.733398,0.126688,3.233383,0.001096,
3132,8.7,-83.43438,32.169003,82.922585,2.742119,0.112816,3.200874,0.00049,
3133,8.702778,-79.205696,27.747215,82.087685,2.752419,0.10705,3.182655,0.001506,
3134,8.705556,,,,,,,,
3135,8.708333,-59.984253,37.17271,74.928818,2.746124,0.106629,3.202988,0.001313,
3136,8.711111,,,,,,,,
3137,8.713889,-56.170223,45.30611,74.721764,2.738457,0.118707,3.207603,0.001824,
3138,8.716667,,,,,,,,
3139,8.719444,-51.757126,33.750504,106.516914,2.78833,0.082164,3.198402,0.000625,
3140,8.722222,,,,,,,,
3141,8.725,,,,,,,,
3142,8.727778,,,,,,,,
3143,8.730556,,,,,,,,
3144,8.733333,,,,,,,,
3145,8.736111,-15.582737,31.073204,82.568367,2.789345,0.077805,3.31955,0.001871,
3146,8.738889,,,,,,,,
3147,8.741667,-2.469357,43.464016,30.697903,2.725174,0.140264,3.275574,0.00126,
3148,8.744444,,,,,,,,
3149,8.747222,-59.817814,36.667385,115.827705,2.817207,0.104177,3.278549,0.001745,
3150,8.75,,,,,,,,
3151,8.752778,,,,,,,,
3152,8.755556,,,,,,,,
3153,8.758333,,,,,,,,
3154,8.761111,,,,,,,,
3155,8.763889,,,,,,,,
3156,8.766667,45.70319,60.930111,60.218479,2.850029,0.086513,3.382294,0.001024,
3157,8.769444,,,,,,,,
3158,8.772222,-2.432583,31.621069,51.000061,2.750313,0.115381,3.295593,0.000797,
3159,8.775,,,,,,,,
3160,8.777778,-0.355583,41.313213,64.329857,2.778542,0.107308,3.312828,0.001055,
3161,8.780556,-1.97687,34.331604,61.729145,2.76252,0.107832,3.291214,0.001065,
3162,8.783333,,,,,,,,
3163,8.786111,8.267036,51.864136,65.293335,2.800575,0.097497,3.324776,0.000893,
3164,8.788889,,,,,,,,
3165,8.791667,-138.443283,-65.027489,24.80101,2.661636,0.78931,3.453026,0.001684,
3166,8.794444,,,,,,,,
3167,8.797222,-60.90807,-41.551895,81.828186,2.866119,-0.399673,3.237854,0.001141,
3168,8.8,,,,,,,,
3169,8.802778,-2.815246,34.504742,90.895615,2.809196,0.059434,3.329224,0.001308,
3170,8.805556,,,,,,,,
3171,8.808333,12.618979,63.607872,72.419189,2.844505,0.110252,3.355377,0.00122,
3172,8.811111,-99.102608,22.371841,-58.535713,2.828743,0.124796,3.37352,0.001137,
3173,8.813889,,,,,,,,
3174,8.816667,100.633522,6.403103,89.035995,2.650444,0.755394,3.180077,0.001125,
3175,8.819444,,,,,,,,
3176,8.822222,41.75729,-36.396637,16.867382,2.830933,0.256335,3.410095,0.000553,
3177,8.825,-117.241005,36.6422,-127.880844,2.822571,-0.417158,3.422783,0.000968,
3178,8.827778,,,,,,,,
3179,8.830556,44.964306,45.454842,51.684952,2.794937,0.080555,3.383499,0.001508,
3180,8.833333,45.301975,35.289753,51.880054,2.791443,0.104043,3.369064,0.001591,
3181,8.836111,46.476242,34.719189,50.748291,2.793884,0.109628,3.371063,0.001588,
3182,8.838889,31.547846,66.272972,68.094589,2.854752,0.106099,3.388962,0.001776,
3183,8.841667,55.241161,25.211601,57.355682,2.780121,0.09898,3.361664,0.001226,
3184,8.844444,51.602089,21.817974,43.750912,2.779266,0.120505,3.38623,0.001547,
3185,8.847222,37.928135,65.664299,65.208832,2.859482,0.107061,3.403397,0.001856,
3186,8.85,63.472504,19.286194,55.972198,2.778229,0.10471,3.369385,0.001346,
3187,8.852778,57.730125,18.533184,41.857708,2.780701,0.120947,3.400436,0.001758,
3188,8.855556,-75.172241,-35.373695,-93.254913,2.870499,0.746446,3.611481,0.000693,
3189,8.858333,,,,,,,,
3190,8.861111,-105.420105,42.991577,-110.974022,2.8153,-0.384782,3.257828,0.001463,
3191,8.863889,,,,,,,,
3192,8.866667,82.319511,42.248573,35.524799,2.81427,0.077376,3.427826,0.001431,
3193,8.869444,77.255569,32.713345,43.064041,2.816025,0.100428,3.426895,0.000539,
3194,8.872222,69.940407,17.208082,58.027824,2.790565,0.123067,3.422516,0.001939,
3195,8.875,76.126556,27.881927,48.601681,2.810066,0.113667,3.435654,0.001346,
3196,8.877778,70.104469,21.290892,51.636421,2.808502,0.12305,3.428383,0.001734,
3197,8.880556,69.980804,25.621595,40.286118,2.816559,0.121211,3.454399,0.001367,
3198,8.883333,-156.982513,13.572326,-124.885803,3.062088,0.444057,3.768898,0.000926,
3199,8.886111,,,,,,,,
3200,8.888889,,,,,,,,
3201,8.891667,,,,,,,,
3202,8.894444,,,,,,,,
3203,8.897222,-170.197968,44.972668,-87.14846,2.651855,-0.149035,3.26297,0.001191,
3204,8.9,-158.010223,56.878826,-52.990574,2.793564,-0.046583,3.350876,0.000814,
3205,8.902778,,,,,,,,
3206,8.905556,98.419167,1.036946,73.75177,2.823036,0.160919,3.427315,0.001759,
3207,8.908333,101.302666,15.554783,58.837471,2.829453,0.125993,3.460533,0.001159,
3208,8.911111,87.346436,25.012613,26.937456,2.838509,0.101588,3.547249,0.001457,
3209,8.913889,,,,,,,,
3210,8.916667,,,,,,,,
3211,8.919444,120.956398,14.374703,50.8955,2.852104,0.112354,3.522827,0.000762,
3212,8.922222,144.353531,26.525843,5.902805,2.909752,0.114181,3.487053,0.001367,
3213,8.925,,,,,,,,
3214,8.927778,,,,,,,,
3215,8.930556,,,,,,,,
3216,8.933333,,,,,,,,
3217,8.936111,149.491074,-4.535198,68.227982,2.854088,0.090278,3.572449,0.000889,
3218,8.938889,116.870743,26.188671,-178.265854,2.652451,-0.122975,3.734406,0.00095,
3219,8.941667,,,,,,,,
3220,8.944444,-125.136551,11.945693,177.287399,2.976501,0.211972,3.372574,0.001685,
3221,8.947222,-77.956306,-0.274076,84.300949,3.018768,0.138178,3.520248,0.001557,
3222,8.95,96.803459,-18.849546,-114.441856,2.91391,0.199139,3.531326,0.001392,
3223,8.952778,,,,,,,,
3224,8.955556,174.583771,-13.39409,-6.748202,2.786087,0.10366,3.561302,0.001078,
3225,8.958333,,,,,,,,
3226,8.961111,152.565872,9.667717,35.273796,2.862152,0.11967,3.566216,0.001304,
3227,8.963889,,,,,,,,
3228,8.966667,-132.613113,-56.918018,-53.792267,2.784348,0.330287,3.522522,0.000655,
3229,8.969444,,,,,,,,
3230,8.972222,,,,,,,,
3231,8.975,-130.686646,-17.16218,-23.315365,2.851395,0.226469,3.601128,0.001519,
3232,8.977778,,,,,,,,
3233,8.980556,112.890533,-50.807346,127.387001,2.944855,-0.06288,3.631836,0.000827,
3234,8.983333,117.915092,-13.294914,99.37867,2.881012,0.080257,3.595924,0.001198,
3235,8.986111,161.387344,6.722632,70.530098,2.883949,0.089909,3.584908,0.001019,
3236,8.988889,146.801788,9.255081,58.767223,2.877785,0.118685,3.60463,0.001274,
3237,8.991667,,,,,,,,
3238,8.994444,177.336426,6.107422,62.627193,2.888535,0.103408,3.610886,0.000966,
3239,8.997222,149.944717,10.708727,62.566963,2.882744,0.130513,3.617279,0.001306,
3240,9,160.815155,9.015011,62.445736,2.882942,0.120569,3.614021,0.001907,
3241,9.002778,174.632935,7.82238,64.69558,2.88118,0.109156,3.610077,0.000737,
3242,9.005556,166.429443,8.297865,60.880421,2.890793,0.116669,3.618202,0.00175,
3243,9.008333,-178.955154,6.494556,63.85923,2.891701,0.101271,3.617287,0.001096,
3244,9.011111,179.111282,8.648902,60.30275,2.896561,0.112891,3.623207,0.00113,
3245,9.013889,168.010284,9.55361,67.715385,2.881874,0.114542,3.633743,0.001285,
3246,9.016667,,,,,,,,
3247,9.019444,,,,,,,,
3248,9.022222,-144.435043,7.221099,73.126823,2.908798,0.082352,3.651978,0.001413,
3249,9.025,,,,,,,,
3250,9.027778,169.10585,8.263592,70.848045,2.899551,0.1276,3.686569,0.0011,
3251,9.030556,-169.167053,8.558796,70.153847,2.902466,0.106228,3.65435,0.001348,
3252,9.033333,-166.707504,8.236489,69.71209,2.902519,0.104622,3.65432,0.001374,
3253,9.036111,-169.864258,11.511221,64.730667,2.904961,0.119492,3.669914,0.001559,
3254,9.038889,,,,,,,,
3255,9.041667,-155.184662,11.487932,74.696411,2.902954,0.100992,3.674339,0.001649,
3256,9.044444,-168.302536,4.128678,77.221436,2.910942,0.113068,3.689209,0.00142,
3257,9.047222,-154.813187,11.1485,62.43877,2.921051,0.116828,3.680939,0.001808,
3258,9.05,-161.717255,-0.373945,74.189644,2.918144,0.113068,3.675018,0.001407,
3259,9.052778,-150.496384,11.404487,80.735794,2.895432,0.097505,3.67646,0.001473,
3260,9.055556,-154.344238,11.667071,76.784874,2.903435,0.105345,3.690155,0.001362,
3261,9.058333,-155.793579,10.283952,77.312172,2.910286,0.112601,3.695404,0.001802,
3262,9.061111,-152.32312,12.371595,81.546944,2.903793,0.114295,3.702499,0.001498,
3263,9.063889,,,,,,,,
3264,9.066667,-139.707458,13.475991,77.101204,2.920197,0.10404,3.71553,0.001584,
3265,9.069444,,,,,,,,
3266,9.072222,,,,,,,,
3267,9.075,,,,,,,,
3268,9.077778,,,,,,,,
3269,9.080556,-103.956108,18.593935,86.040703,2.948601,0.099427,3.78273,0.001246,
3270,9.083333,,,,,,,,
3271,9.086111,,,,,,,,
3272,9.088889,-115.853462,6.01588,90.071419,2.958763,0.107284,3.759506,0.000744,
3273,9.091667,155.074112,12.656607,-1.227673,2.926178,0.345897,3.691025,0.001184,
3274,9.094444,,,,,,,,
3275,9.097222,147.435257,42.330124,-32.700619,2.942322,0.167296,3.760849,0.001116,
3276,9.1,154.594711,49.920998,-51.762989,2.944702,0.161014,3.749832,0.001356,
3277,9.102778,179.268387,0.261127,20.151566,2.939003,-0.091919,3.787888,0.00147,
3278,9.105556,,,,,,,,
3279,9.108333,-120.810295,15.622811,69.265884,2.916992,0.090466,3.776077,0.001468,
3280,9.111111,-11.112038,35.443047,59.154255,2.844696,0.038315,3.516495,0.00067,
3281,9.113889,,,,,,,,
3282,9.116667,,,,,,,,
3283,9.119444,,,,,,,,
3284,9.122222,175.436142,0.207799,72.286095,3.014717,0.159266,4.007721,0.001754,
3285,9.125,,,,,,,,
3286,9.127778,-161.4375,1.031325,81.389084,2.978027,0.127424,3.878235,0.000425,
3287,9.130556,-117.914581,16.898203,87.468506,2.949684,0.102821,3.81041,0.001535,
3288,9.133333,,,,,,,,
3289,9.136111,,,,,,,,
3290,9.138889,,,,,,,,
3291,9.141667,-67.042519,24.854338,87.885765,2.976746,0.090662,3.834885,0.002327,
3292,9.144444,,,,,,,,
3293,9.147222,,,,,,,,
3294,9.15,21.832047,34.778286,47.712425,2.872375,0.190645,3.632095,0.000681,
3295,9.152778,,,,,,,,
3296,9.155556,102.355606,-35.244595,-134.05687,3.023376,0.07089,4.006805,0.000917,
3297,9.158333,,,,,,,,
3298,9.161111,-14.566371,8.551841,78.001129,2.981087,0.083548,3.90863,0.001813,
3299,9.163889,-31.018383,13.853108,78.273872,2.964745,0.102936,3.855499,0.001935,
3300,9.166667,12.992249,-14.762204,89.382645,2.966492,0.127549,3.838364,0.001337,
3301,9.169444,-12.272153,-1.05304,81.577156,2.963547,0.093007,3.856842,0.001542,
3302,9.172222,,,,,,,,
3303,9.175,-41.225769,21.292734,81.738312,2.964561,0.085032,3.860306,0.001331,
3304,9.177778,-66.937721,38.6357,84.35601,2.96949,0.12322,3.863235,0.001339,
3305,9.180556,-62.335251,35.827389,87.898964,2.970909,0.107792,3.865555,0.001071,
3306,9.183333,-60.128471,37.133427,86.404427,2.969513,0.105679,3.867233,0.000683,
3307,9.186111,-56.064102,37.578293,85.534767,2.972031,0.105659,3.868622,0.000815,
3308,9.188889,-61.11729,34.036194,90.310539,2.978531,0.10239,3.877914,0.000731,
3309,9.191667,-52.963017,41.446632,78.588722,2.966934,0.116403,3.875122,0.000729,
3310,9.194444,,,,,,,,
3311,9.197222,49.02166,15.850618,-35.001377,2.919487,0.332387,3.382324,0.001219,
3312,9.2,,,,,,,,
3313,9.202778,37.646084,35.705215,-15.210717,3.032043,-0.065333,4.292358,0.000855,
3314,9.205556,,,,,,,,
3315,9.208333,-15.790861,49.639675,56.36182,2.98819,0.09528,3.941177,0.000491,
3316,9.211111,-33.685429,44.897827,78.537186,2.987991,0.104891,3.913986,0.001002,
3317,9.213889,-32.554646,41.102772,78.195145,2.984108,0.10511,3.910538,0.00082,
3318,9.216667,-30.562119,41.577496,78.956306,2.986099,0.105336,3.911438,0.001085,
3319,9.219444,-20.729517,39.300228,77.042839,2.984505,0.096364,3.908585,0.001611,
3320,9.222222,-23.663282,41.046661,77.803551,2.987671,0.103793,3.915665,0.000987,
3321,9.225,-22.236763,38.094193,75.494804,2.983253,0.106994,3.914703,0.000465,
3322,9.227778,-23.73596,39.013172,86.192177,2.99527,0.088596,3.924545,0.001473,
3323,9.230556,-24.45532,51.99585,74.715225,2.998596,0.1197,3.943726,0.000738,
3324,9.233333,-20.513657,51.532051,70.443222,2.993866,0.120578,3.948608,0.00101,
