Format Version,1.23,Total Exported Frames,12501,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global
,,,,,,,,,
,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,
,Name,ballie - MSD,ballie - MSD,ballie - MSD,ballie - MSD,ballie - MSD,ballie - MSD,ballie - MSD,
,ID,640D5FDADAFA11EE855F4FEF7B9C0597,640D5FDADAFA11EE855F4FEF7B9C0597,640D5FDADAFA11EE855F4FEF7B9C0597,640D5FDADAFA11EE855F4FEF7B9C0597,640D5FDADAFA11EE855F4FEF7B9C0597,640D5FDADAFA11EE855F4FEF7B9C0597,640D5FDADAFA11EE855F4FEF7B9C0597,
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,
Frame,Time (Seconds),X,Y,Z,X,Y,Z,,
757,2.102778,,,,,,,,
758,2.105556,,,,,,,,
759,2.108333,,,,,,,,
760,2.111111,,,,,,,,
761,2.113889,,,,,,,,
762,2.116667,,,,,,,,
763,2.119444,,,,,,,,
764,2.122222,,,,,,,,
765,2.125,,,,,,,,
766,2.127778,,,,,,,,
767,2.130556,,,,,,,,
768,2.133333,,,,,,,,
769,2.136111,,,,,,,,
770,2.138889,,,,,,,,
771,2.141667,,,,,,,,
772,2.144444,,,,,,,,
773,2.147222,,,,,,,,
774,2.15,,,,,,,,
775,2.152778,,,,,,,,
776,2.155556,,,,,,,,
777,2.158333,,,,,,,,
778,2.161111,,,,,,,,
779,2.163889,,,,,,,,
780,2.166667,,,,,,,,
781,2.169444,39.343941,-11.512302,49.472275,3.524179,0.112274,-7.179363,0.000829,
782,2.172222,,,,,,,,
783,2.175,,,,,,,,
784,2.177778,,,,,,,,
785,2.180556,,,,,,,,
786,2.183333,,,,,,,,
787,2.186111,,,,,,,,
788,2.188889,,,,,,,,
789,2.191667,,,,,,,,
790,2.194444,,,,,,,,
791,2.197222,,,,,,,,
792,2.2,,,,,,,,
793,2.202778,,,,,,,,
794,2.205556,30.736736,-11.876892,45.141678,3.634621,0.113779,-8.461951,0.00079,
795,2.208333,,,,,,,,
796,2.211111,,,,,,,,
797,2.213889,,,,,,,,
798,2.216667,,,,,,,,
799,2.219444,,,,,,,,
800,2.222222,,,,,,,,
801,2.225,,,,,,,,
802,2.227778,,,,,,,,
803,2.230556,-15.073013,-7.526281,38.206497,3.368008,0.112315,-4.722399,0.001182,
804,2.233333,,,,,,,,
805,2.236111,,,,,,,,
806,2.238889,,,,,,,,
807,2.241667,,,,,,,,
808,2.244444,,,,,,,,
809,2.247222,,,,,,,,
810,2.25,,,,,,,,
811,2.252778,,,,,,,,
812,2.255556,,,,,,,,
813,2.258333,,,,,,,,
814,2.261111,,,,,,,,
815,2.263889,-80.102264,6.981736,36.319733,3.191406,0.110708,-2.260714,0.001171,
816,2.266667,,,,,,,,
817,2.269444,,,,,,,,
